t,dual_CO2_Liq,p_CO2_Liq,dual_Electricity,p_Electricity,comp_in_CO2_Liq,comp_in_Electricity,comp_out_CO2_Comp,wedge_0.07_p_el,store_volume,store_charge_Fuelusetotal,store_discharge,dual_storage_balance_lambda,dual_soc_max_mu,dual_terminal_soc_nu,comp_on,store_charge_on,store_discharge_on,any_activity,idle_but_priced
T5679,-71.19578387837343,71.19578387837343,-33.5255,33.5255,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.346785,,,,,,,True,False,False,True,False
T5680,-75.64716738772509,75.64716738772509,-45.91844588344126,45.91844588344126,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.214291211840888,,,,,,,True,False,False,True,False
T5681,-75.64716738772509,75.64716738772509,-45.91844588344126,45.91844588344126,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.214291211840888,,,,,,,True,False,False,True,False
T5682,-75.64716738772509,75.64716738772509,-45.91844588344126,45.91844588344126,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.214291211840888,,,,,,,True,False,False,True,False
T5683,-76.08234172527649,76.08234172527649,-47.13,47.13,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.2991000000000006,,,,,,,True,False,False,True,False
T5684,-76.03205556271509,76.03205556271509,-46.99,46.99,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.2893000000000003,,,,,,,True,False,False,True,False
T5685,-75.23591785330566,75.23591785330566,-44.773500000000006,44.773500000000006,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1341450000000006,,,,,,,True,False,False,True,False
T5686,-75.23591785330566,75.23591785330566,-44.773500000000006,44.773500000000006,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1341450000000006,,,,,,,True,False,False,True,False
T5687,-75.23591785330566,75.23591785330566,-44.773500000000006,44.773500000000006,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1341450000000006,,,,,,,True,False,False,True,False
T5688,-75.23591785330566,75.23591785330566,-44.773500000000006,44.773500000000006,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1341450000000006,,,,,,,True,False,False,True,False
T5689,-75.23591785330566,75.23591785330566,-44.773500000000006,44.773500000000006,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1341450000000006,,,,,,,True,False,False,True,False
T5690,-75.48249964329419,75.48249964329419,-45.46,45.46,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1822000000000004,,,,,,,True,False,False,True,False
T5691,-75.54356141211873,75.54356141211873,-45.629999999999995,45.629999999999995,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1941,,,,,,,True,False,False,True,False
T5692,-75.64716738772509,75.64716738772509,-45.918445883441265,45.918445883441265,1.5653511058002432,0.10957457740601703,1.5653511058002432,3.214291211840889,,,,,,,True,False,False,True,False
T5693,-75.23591785330566,75.23591785330566,-44.773500000000006,44.773500000000006,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.1341450000000006,,,,,,,True,False,False,True,False
T5694,0.0,-0.0,-44.773500000000006,44.773500000000006,0.0,0.0,0.0,3.1341450000000006,,,,,,,False,False,False,False,False
T5695,0.0,-0.0,-69.32,69.32,0.0,0.0,0.0,4.8524,,,,,,,False,False,False,False,False
T5696,0.0,-0.0,-39.37,39.37,0.0,0.0,0.0,2.7559,,,,,,,False,False,False,False,False
T5697,0.0,-0.0,-39.37,39.37,0.0,0.0,0.0,2.7559,,,,,,,False,False,False,False,False
T5698,-75.56870449339944,75.56870449339944,-45.7,45.7,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.1990000000000003,,,,,,,True,False,False,True,False
T5699,-74.86469821753997,74.86469821753997,-43.74,43.74,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.0618000000000003,,,,,,,True,False,False,True,False
T5700,-73.84819936004902,73.84819936004902,-40.91,40.91,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.8637,,,,,,,True,False,False,True,False
T5701,-73.29505157187374,73.29505157187374,-39.37,39.37,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.7559,,,,,,,True,False,False,True,False
T5702,-73.29505157187374,73.29505157187374,-39.37,39.37,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.7559,,,,,,,True,False,False,True,False
T5703,-73.29505157187374,73.29505157187374,-39.37,39.37,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.7559,,,,,,,True,False,False,True,False
T5704,-74.76412589241718,74.76412589241718,-43.46,43.46,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.0422000000000002,,,,,,,True,False,False,True,False
T5705,-78.19795242160923,78.19795242160923,-53.02,53.02,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.7114000000000007,,,,,,,True,False,False,True,False
T5706,0.0,-0.0,-39.37,39.37,0.0,0.0,0.0,2.7559,,,,,,,False,False,False,False,False
T5707,0.0,-0.0,-67.13,67.13,0.0,0.0,0.0,4.6991000000000005,,,,,,,False,False,False,False,False
T5708,0.0,-0.0,-35.26,35.26,0.0,0.0,0.0,2.4682,,,,,,,False,False,False,False,False
T5709,0.0,-0.0,-35.26,35.26,0.0,0.0,0.0,2.4682,,,,,,,False,False,False,False,False
T5710,-76.34814001310096,76.34814001310096,-47.87,47.87,0.6529833333333334,0.04570883333333334,0.6529833333333334,3.3509,,,,,,,True,False,False,True,False
T5711,-73.32019465315442,73.32019465315442,-39.44,39.44,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.7608,,,,,,,True,False,False,True,False
T5712,-72.9214972214177,72.9214972214177,-38.33,38.33,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.6831,,,,,,,True,False,False,True,False
