t,dual_CO2_Liq,p_CO2_Liq,dual_Electricity,p_Electricity,comp_in_CO2_Liq,comp_in_Electricity,comp_out_CO2_Comp,wedge_0.07_p_el,store_volume,store_charge_Fuelusetotal,store_discharge,dual_storage_balance_lambda,dual_soc_max_mu,dual_terminal_soc_nu,comp_on,store_charge_on,store_discharge_on,any_activity,idle_but_priced
T6495,-6.621210000000022,6.621210000000022,-29.040000000000003,29.040000000000003,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.0328000000000004,23.805169230770407,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6496,-6.621210000000022,6.621210000000022,-29.040000000000003,29.040000000000003,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.0328000000000004,23.805669230770405,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6497,-6.621210000000022,6.621210000000022,-32.28,32.28,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.2596000000000003,23.806169230770404,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6498,-6.621210000000022,6.621210000000022,-38.19,38.19,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.6733000000000002,23.806669230770403,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6499,-6.621210000000022,6.621210000000022,-43.69,43.69,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.0583,23.807169230770402,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6500,-6.621210000000022,6.621210000000022,-33.4,33.4,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.338,23.8076692307704,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6501,-6.621210000000022,6.621210000000022,-26.1,26.1,1.6324583333333331,0.11427208333333333,1.6324583333333331,1.8270000000000002,23.8081692307704,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6502,-6.621210000000022,6.621210000000022,-26.1,26.1,1.6324583333333331,0.11427208333333333,1.6324583333333331,1.8270000000000002,23.8086692307704,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6503,-6.621210000000022,6.621210000000022,-29.85,29.85,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.0895,23.809169230770397,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6504,-6.621210000000022,6.621210000000022,-2.06,2.06,1.6324583333333331,0.11427208333333333,1.6324583333333331,0.14420000000000002,23.809669230770396,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6505,-6.621210000000022,6.621210000000022,-2.06,2.06,1.6324583333333331,0.11427208333333333,1.6324583333333331,0.14420000000000002,23.810169230770395,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6506,-6.621210000000022,6.621210000000022,-12.79,12.79,1.6324583333333331,0.11427208333333333,1.6324583333333331,0.8953,23.810669230770394,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6507,-6.621210000000022,6.621210000000022,-13.15,13.15,1.6324583333333331,0.11427208333333333,1.6324583333333331,0.9205000000000001,23.811169230770393,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6508,-6.621210000000022,6.621210000000022,-13.96,13.96,1.6324583333333331,0.11427208333333333,1.6324583333333331,0.9772000000000002,23.81166923077039,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6509,-6.621210000000022,6.621210000000022,-13.262000000000002,13.262000000000002,1.6324583333333331,0.11427208333333333,1.6324583333333331,0.9283400000000003,23.81216923077039,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6510,-6.621210000000022,6.621210000000022,-18.11,18.11,1.6324583333333331,0.11427208333333333,1.6324583333333331,1.2677,23.81266923077039,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6511,-6.621210000000022,6.621210000000022,-23.09,23.09,1.6324583333333331,0.11427208333333333,1.6324583333333331,1.6163,23.813169230770388,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6512,-6.621210000000022,6.621210000000022,-24.96,24.96,1.6324583333333331,0.11427208333333333,1.6324583333333331,1.7472000000000003,23.813669230770387,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6513,-6.621210000000022,6.621210000000022,-44.9,44.9,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1430000000000002,23.814169230770386,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6514,-6.621210000000022,6.621210000000022,-45.2,45.2,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1640000000000006,23.814669230770384,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6515,-6.621210000000022,6.621210000000022,-45.2,45.2,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1640000000000006,23.815169230770383,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6516,-6.621210000000022,6.621210000000022,-45.2,45.2,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1640000000000006,23.815669230770382,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6517,-6.621210000000022,6.621210000000022,-45.03,45.03,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1521000000000003,23.81616923077038,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6518,-6.621210000000022,6.621210000000022,-45.05,45.05,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1535,23.81666923077038,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6519,-6.621210000000022,6.621210000000022,-44.95,44.95,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1465000000000005,23.81716923077038,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6520,-6.621210000000022,6.621210000000022,-45.12,45.12,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1584000000000003,23.817669230770377,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6521,-6.621210000000022,6.621210000000022,-45.2,45.2,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1640000000000006,23.818169230770376,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6522,-6.621210000000022,6.621210000000022,-45.2,45.2,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1640000000000006,23.818669230770375,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6523,-6.621210000000022,6.621210000000022,-45.2,45.2,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1640000000000006,23.819169230770374,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6524,-6.621210000000022,6.621210000000022,-45.2,45.2,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1640000000000006,23.819669230770373,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6525,-6.621210000000022,6.621210000000022,-45.2,45.2,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1640000000000006,23.82016923077037,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6526,-6.621210000000022,6.621210000000022,-45.2,45.2,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1640000000000006,23.82066923077037,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6527,-6.621210000000022,6.621210000000022,-43.1,43.1,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.0170000000000003,23.82116923077037,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6528,-6.621210000000022,6.621210000000022,-42.160000000000004,42.160000000000004,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.9512000000000005,23.821669230770368,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6529,-6.621210000000022,6.621210000000022,-40.72,40.72,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.8504,23.822169230770367,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6530,-6.621210000000022,6.621210000000022,-40.23,40.23,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.8161,23.822669230770366,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6531,-6.621210000000022,6.621210000000022,-38.6,38.6,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.7020000000000004,23.823169230770365,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6532,-6.621210000000022,6.621210000000022,-29.9,29.9,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.093,23.823669230770363,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6533,-6.621210000000022,6.621210000000022,-29.9,29.9,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.093,23.824169230770362,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6534,-6.621210000000022,6.621210000000022,-29.9,29.9,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.093,23.82466923077036,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6535,-6.621210000000022,6.621210000000022,-45.33,45.33,1.6324583333333331,0.11427208333333333,1.6324583333333331,3.1731000000000003,23.82516923077036,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6536,-6.621210000000022,6.621210000000022,-40.33,40.33,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.8231,23.82566923077036,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6537,-6.621210000000022,6.621210000000022,-29.21,29.21,1.6324583333333331,0.11427208333333333,1.6324583333333331,2.0447,23.826169230770358,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6538,-6.621210000000022,6.621210000000022,-28.21,28.21,1.6324583333333331,0.11427208333333333,1.6324583333333331,1.9747000000000003,23.826669230770356,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
T6539,-6.621210000000022,6.621210000000022,-25.41,25.41,1.6324583333333331,0.11427208333333333,1.6324583333333331,1.7787000000000002,23.827169230770355,0.0004999999999999449,0.0,6.621210000000022,0.0,-5.4713110823311695,True,True,False,True,False
