t,comp_out,dual_CO2_Liq,dual_CO2_Comp,dual_Electricity,p_CO2_Liq,p_CO2_Comp,p_Electricity,alpha_CO2_Liq_per_CO2_Comp,alpha_Electricity_per_CO2_Comp,p_CO2_Comp_pred,pred_error
T0110,1.6324583333333331,-177.6505953099961,-187.58249004683822,-141.88421052631577,177.6505953099961,187.58249004683822,141.88421052631577,1.0,0.07,187.58249004683822,0.0
T0111,1.6324583333333331,-175.10244799734585,-184.53774799734586,-134.79,175.10244799734585,184.53774799734586,134.79,1.0,0.07,184.53774799734586,0.0
T0112,1.6324583333333331,-175.4724104790475,-184.9798104790475,-135.82,175.4724104790475,184.9798104790475,135.82,1.0,0.07,184.9798104790475,0.0
T0113,1.6324583333333331,-180.26037152864268,-190.7008715286427,-149.15,180.26037152864268,190.7008715286427,149.15,1.0,0.07,190.7008715286427,0.0
T0114,1.6324583333333331,-180.26037152864268,-190.7008715286427,-149.15,180.26037152864268,190.7008715286427,149.15,1.0,0.07,190.7008715286427,0.0
T0115,1.6324583333333331,-180.26037152864268,-190.7008715286427,-149.15,180.26037152864268,190.7008715286427,149.15,1.0,0.07,190.7008715286427,0.0
T0116,1.6324583333333331,-180.26037152864268,-190.7008715286427,-149.15,180.26037152864268,190.7008715286427,149.15,1.0,0.07,190.7008715286427,0.0
T0117,1.6324583333333331,-174.57803515920563,-183.91113515920563,-133.33,174.57803515920563,183.91113515920563,133.33,1.0,0.07,183.91113515920563,0.0
T0118,1.6324583333333331,-166.73339379962886,-174.53769379962887,-111.49000000000001,166.73339379962886,174.53769379962887,111.49000000000001,1.0,0.07,174.53769379962887,0.0
T0119,1.6324583333333331,-169.44222997760687,-177.77444050392268,-119.03157894736843,169.44222997760687,177.77444050392268,119.03157894736843,1.0,0.07,177.77444050392268,0.0
T0120,1.6324583333333331,-167.30450093157606,-175.22010093157607,-113.08000000000001,167.30450093157606,175.22010093157607,113.08000000000001,1.0,0.07,175.22010093157607,0.0
T0121,1.6324583333333331,-167.3655627004006,-175.2930627004006,-113.25,167.3655627004006,175.2930627004006,113.25,1.0,0.07,175.2930627004006,0.0
T0122,1.6324583333333331,-167.8935674072952,-175.9239674072952,-114.72,167.8935674072952,175.9239674072952,114.72,1.0,0.07,175.9239674072952,0.0
T0123,1.6324583333333331,-171.01490135485574,-179.65360135485574,-123.41000000000001,171.01490135485574,179.65360135485574,123.41000000000001,1.0,0.07,179.65360135485574,0.0
T0124,1.6324583333333331,-171.56804914303103,-180.31454914303103,-124.95,171.56804914303103,180.31454914303103,124.95,1.0,0.07,180.31454914303103,0.0
T0125,1.6324583333333331,-175.8136380107141,-185.3875380107141,-136.77,175.8136380107141,185.3875380107141,136.77,1.0,0.07,185.3875380107141,0.0
T0126,1.6324583333333331,-180.5441291602391,-191.0399291602391,-149.94,180.5441291602391,191.0399291602391,149.94,1.0,0.07,191.0399291602391,0.0
T0127,1.6324583333333331,-174.9946919347143,-184.4089919347143,-134.49,174.9946919347143,184.4089919347143,134.49,1.0,0.07,184.4089919347143,0.0
T0128,0.6529833333333334,-201.10757777909313,-215.61087777909313,-207.19,201.10757777909313,215.61087777909313,207.19,1.0,0.07,215.61087777909313,0.0
T0143,0.6529833333333334,-188.21995268835983,-200.21165268835983,-171.31,188.21995268835983,200.21165268835983,171.31,1.0,0.07,200.21165268835983,0.0
T0144,1.6324583333333331,-171.47825242417142,-180.20725242417143,-124.7,171.47825242417142,180.20725242417143,124.7,1.0,0.07,180.20725242417143,0.0
T0145,1.6324583333333331,-172.99402103852185,-182.01842103852186,-128.92,172.99402103852185,182.01842103852186,128.92,1.0,0.07,182.01842103852186,0.0
T0146,1.6324583333333331,-168.58679807689148,-176.7522980768915,-116.65,168.58679807689148,176.7522980768915,116.65,1.0,0.07,176.7522980768915,0.0
T0147,1.6324583333333331,-163.23132176410348,-170.3531217641035,-101.74,163.23132176410348,170.3531217641035,101.74,1.0,0.07,170.3531217641035,0.0
T0148,1.6324583333333331,-163.23132176410348,-170.3531217641035,-101.74,163.23132176410348,170.3531217641035,101.74,1.0,0.07,170.3531217641035,0.0
T0149,1.6324583333333331,-163.23132176410348,-170.3531217641035,-101.74,163.23132176410348,170.3531217641035,101.74,1.0,0.07,170.3531217641035,0.0
T0150,1.6324583333333331,-167.99054786366355,-176.03984786366354,-114.99,167.99054786366355,176.03984786366354,114.99,1.0,0.07,176.03984786366354,0.0
T0151,1.6324583333333331,-177.04205712471375,-186.85535712471375,-140.19,177.04205712471375,186.85535712471375,140.19,1.0,0.07,186.85535712471375,0.0
T0152,1.6324583333333331,-181.51393372392303,-192.19873372392303,-152.64,181.51393372392303,192.19873372392303,152.64,1.0,0.07,192.19873372392303,0.0
T0153,0.6529833333333334,-184.50596039632572,-195.77386039632572,-160.97,184.50596039632572,195.77386039632572,160.97,1.0,0.07,195.77386039632572,0.0
T0166,0.6529833333333334,-183.42121603250146,-194.47771603250146,-157.95,183.42121603250146,194.47771603250146,157.95,1.0,0.07,194.47771603250146,0.0
T0167,1.6324583333333331,-181.96650918697557,-192.73950918697557,-153.9,181.96650918697557,192.73950918697557,153.9,1.0,0.07,192.73950918697557,0.0
T0168,1.6324583333333331,-178.9056982279264,-189.08219322792638,-145.3785,178.9056982279264,189.08219322792638,145.3785,1.0,0.07,189.08219322792638,0.0
T0169,1.6324583333333331,-181.65401660534408,-192.36611660534408,-153.03,181.65401660534408,192.36611660534408,153.03,1.0,0.07,192.36611660534408,0.0
T0170,1.6324583333333331,-179.1576678210465,-189.3832678210465,-146.08,179.1576678210465,189.3832678210465,146.08,1.0,0.07,189.3832678210465,0.0
T0171,1.6324583333333331,-178.9056982279264,-189.08219322792638,-145.3785,178.9056982279264,189.08219322792638,145.3785,1.0,0.07,189.08219322792638,0.0
T0172,1.6324583333333331,-179.03554428339743,-189.23734428339742,-145.74,179.03554428339743,189.23734428339742,145.74,1.0,0.07,189.23734428339742,0.0
T0173,1.6324583333333331,-179.47734414018677,-189.76524414018678,-146.97,179.47734414018677,189.76524414018678,146.97,1.0,0.07,189.76524414018678,0.0
T0174,1.6324583333333331,-179.44501732139727,-189.72661732139727,-146.88,179.44501732139727,189.72661732139727,146.88,1.0,0.07,189.72661732139727,0.0
T0175,1.6324583333333331,-179.33007752125698,-189.58927752125697,-146.56,179.33007752125698,189.58927752125697,146.56,1.0,0.07,189.58927752125697,0.0
T0176,1.6324583333333331,-179.55277338402885,-189.85537338402887,-147.18,179.55277338402885,189.85537338402887,147.18,1.0,0.07,189.85537338402887,0.0
T0177,1.6324583333333331,-181.88030433687032,-192.63650433687033,-153.66,181.88030433687032,192.63650433687033,153.66,1.0,0.07,192.63650433687033,0.0
T0178,1.6324583333333331,-182.74594470667708,-193.6708447066771,-156.07,182.74594470667708,193.6708447066771,156.07,1.0,0.07,193.6708447066771,0.0
T0179,0.6529833333333334,-183.82709720174697,-194.96269720174698,-159.08,183.82709720174697,194.96269720174698,159.08,1.0,0.07,194.96269720174698,0.0
T0180,0.6529833333333334,-183.6187688139927,-194.7137688139927,-158.5,183.6187688139927,194.7137688139927,158.5,1.0,0.07,194.7137688139927,0.0
T0181,0.6529833333333334,-183.7229330078698,-194.8382330078698,-158.79,183.7229330078698,194.8382330078698,158.79,1.0,0.07,194.8382330078698,0.0
T0182,1.6324583333333331,-182.74594470667708,-193.6708447066771,-156.07,182.74594470667708,193.6708447066771,156.07,1.0,0.07,193.6708447066771,0.0
T0183,1.6324583333333331,-182.78545526297535,-193.71805526297535,-156.18,182.78545526297535,193.71805526297535,156.18,1.0,0.07,193.71805526297535,0.0
T0184,0.6529833333333334,-183.75885169541365,-194.88115169541365,-158.89,183.75885169541365,194.88115169541365,158.89,1.0,0.07,194.88115169541365,0.0
T0187,0.6529833333333334,-188.00444056309672,-199.95414056309673,-170.71,188.00444056309672,199.95414056309673,170.71,1.0,0.07,199.95414056309673,0.0
T0188,1.6324583333333331,-177.0564245997313,-186.8725245997313,-140.23,177.0564245997313,186.8725245997313,140.23,1.0,0.07,186.8725245997313,0.0
T0189,1.6324583333333331,-163.51867126445427,-170.69647126445426,-102.54,163.51867126445427,170.69647126445426,102.54,1.0,0.07,170.69647126445426,0.0
T0190,1.6324583333333331,-164.3483929467172,-171.6878929467172,-104.85,164.3483929467172,171.6878929467172,104.85,1.0,0.07,171.6878929467172,0.0
T0191,1.6324583333333331,-164.33043360294525,-171.66643360294526,-104.8,164.33043360294525,171.66643360294526,104.8,1.0,0.07,171.66643360294526,0.0
T0192,1.6324583333333331,-159.03242719022742,-165.33592719022744,-90.05,159.03242719022742,165.33592719022744,90.05,1.0,0.07,165.33592719022744,0.0
T0193,1.6324583333333331,-157.22930907552617,-163.18140907552618,-85.03,157.22930907552617,163.18140907552618,85.03,1.0,0.07,163.18140907552618,0.0
T0194,1.6324583333333331,-157.00302134399993,-162.91102134399995,-84.4,157.00302134399993,162.91102134399995,84.4,1.0,0.07,162.91102134399995,0.0
T0195,1.6324583333333331,-155.50880394217575,-161.12560394217576,-80.24,155.50880394217575,161.12560394217576,80.24,1.0,0.07,161.12560394217576,0.0
T0196,1.6324583333333331,-146.60815316880976,-150.49035316880978,-55.46,146.60815316880976,150.49035316880978,55.46,1.0,0.07,150.49035316880978,0.0
T0197,1.6324583333333331,-144.8768724291962,-148.4216724291962,-50.64,144.8768724291962,148.4216724291962,50.64,1.0,0.07,148.4216724291962,0.0
T0198,1.6324583333333331,-144.8768724291962,-148.4216724291962,-50.64,144.8768724291962,148.4216724291962,50.64,1.0,0.07,148.4216724291962,0.0
T0199,1.6324583333333331,-153.37164203331668,-158.57194203331667,-74.29,153.37164203331668,158.57194203331667,74.29,1.0,0.07,158.57194203331667,0.0
T0200,1.6324583333333331,-157.01738881901747,-162.92818881901746,-84.44,157.01738881901747,162.92818881901746,84.44,1.0,0.07,162.92818881901746,0.0
T0201,1.6324583333333331,-161.62216456213903,-168.43036456213903,-97.26,161.62216456213903,168.43036456213903,97.26,1.0,0.07,168.43036456213903,0.0
T0202,1.6324583333333331,-169.7792985033473,-178.17719850334728,-119.97,169.7792985033473,178.17719850334728,119.97,1.0,0.07,178.17719850334728,0.0
T0203,1.6324583333333331,-175.1635097661704,-184.6107097661704,-134.96,175.1635097661704,184.6107097661704,134.96,1.0,0.07,184.6107097661704,0.0
T0204,1.6324583333333331,-179.06427923343247,-189.27167923343248,-145.82,179.06427923343247,189.27167923343248,145.82,1.0,0.07,189.27167923343248,0.0
T0205,1.6324583333333331,-183.13027466339628,-194.13007466339627,-157.14,183.13027466339628,194.13007466339627,157.14,1.0,0.07,194.13007466339627,0.0
T0206,1.6324583333333331,-182.23949121230882,-193.06569121230882,-154.66,182.23949121230882,193.06569121230882,154.66,1.0,0.07,193.06569121230882,0.0
T0207,1.6324583333333331,-182.31851232490527,-193.16011232490527,-154.88,182.31851232490527,193.16011232490527,154.88,1.0,0.07,193.16011232490527,0.0
T0208,0.6529833333333334,-183.57207452018565,-194.65797452018566,-158.37,183.57207452018565,194.65797452018566,158.37,1.0,0.07,194.65797452018566,0.0
T0213,0.6529833333333334,-182.38675783123858,-193.24165783123857,-155.07,182.38675783123858,193.24165783123857,155.07,1.0,0.07,193.24165783123857,0.0
T0214,0.6529833333333334,-183.93485326437852,-195.09145326437852,-159.38,183.93485326437852,195.09145326437852,159.38,1.0,0.07,195.09145326437852,0.0
