t,comp_out,dual_CO2_Liq,dual_CO2_Comp,dual_Electricity,p_CO2_Liq,p_CO2_Comp,p_Electricity,alpha_CO2_Liq_per_CO2_Comp,alpha_Electricity_per_CO2_Comp,p_CO2_Comp_pred,pred_error
T1839,1.6324583333333331,-34.4418,-47.654300000000006,-188.75,34.4418,47.654300000000006,188.75,1.0,0.07,47.654300000000006,0.0
T1840,1.6324583333333331,-34.4418,-47.654300000000006,-188.75,34.4418,47.654300000000006,188.75,1.0,0.07,47.654300000000006,0.0
T1841,1.6324583333333331,-34.4418,-48.4271,-199.79,34.4418,48.4271,199.79,1.0,0.07,48.4271,0.0
T1842,1.6324583333333331,-34.4418,-51.6296,-245.54,34.4418,51.6296,245.54,1.0,0.07,51.6296,0.0
T1843,1.6324583333333331,-34.4418,-53.7135,-275.31,34.4418,53.7135,275.31,1.0,0.07,53.7135,0.0
T1844,0.6529833333333334,-39.25324,-59.30964,-286.52,39.25324,59.30964,286.52,1.0,0.07,59.30964,0.0
T1845,1.6324583333333331,-34.2363,-51.7293,-249.9,34.2363,51.7293,249.9,1.0,0.07,51.7293,0.0
T1846,1.6324583333333331,-31.825100000000003,-47.02035000000001,-217.07500000000002,31.825100000000003,47.02035000000001,217.07500000000002,1.0,0.07,47.02035000000001,0.0
T1847,1.6324583333333331,-31.825100000000003,-47.820100000000004,-228.5,31.825100000000003,47.820100000000004,228.5,1.0,0.07,47.820100000000004,0.0
T1848,1.6324583333333331,-31.825100000000003,-45.6893,-198.06,31.825100000000003,45.6893,198.06,1.0,0.07,45.6893,0.0
T1849,1.6324583333333331,-31.825100000000003,-45.6893,-198.06,31.825100000000003,45.6893,198.06,1.0,0.07,45.6893,0.0
T1850,1.6324583333333331,-31.825100000000003,-45.6893,-198.06,31.825100000000003,45.6893,198.06,1.0,0.07,45.6893,0.0
T1851,1.6324583333333331,-31.825100000000003,-45.753,-198.97,31.825100000000003,45.753,198.97,1.0,0.07,45.753,0.0
T1852,1.6324583333333331,-31.825100000000003,-45.6893,-198.06,31.825100000000003,45.6893,198.06,1.0,0.07,45.6893,0.0
T1853,1.6324583333333331,-31.825100000000003,-45.71730000000001,-198.46,31.825100000000003,45.71730000000001,198.46,1.0,0.07,45.71730000000001,0.0
T1854,1.6324583333333331,-31.825100000000003,-46.1191,-204.20000000000002,31.825100000000003,46.1191,204.20000000000002,1.0,0.07,46.1191,0.0
T1855,1.6324583333333331,-31.825100000000003,-46.41899473684211,-208.4842105263158,31.825100000000003,46.41899473684211,208.4842105263158,1.0,0.07,46.41899473684211,0.0
T1856,1.6324583333333331,-31.825100000000003,-46.41899473684211,-208.4842105263158,31.825100000000003,46.41899473684211,208.4842105263158,1.0,0.07,46.41899473684211,0.0
T1857,1.6324583333333331,-31.825100000000003,-46.41899473684211,-208.4842105263158,31.825100000000003,46.41899473684211,208.4842105263158,1.0,0.07,46.41899473684211,0.0
T1858,1.6324583333333331,-31.825100000000003,-41.28,-135.07,31.825100000000003,41.28,135.07,1.0,0.07,41.28,0.0
T1859,1.6324583333333331,-31.825100000000003,-38.793600000000005,-99.55,31.825100000000003,38.793600000000005,99.55,1.0,0.07,38.793600000000005,0.0
T1860,1.6324583333333331,-31.825100000000003,-37.7807,-85.08,31.825100000000003,37.7807,85.08,1.0,0.07,37.7807,0.0
T1861,1.6324583333333331,-31.825100000000003,-36.704800000000006,-69.71,31.825100000000003,36.704800000000006,69.71,1.0,0.07,36.704800000000006,0.0
T1862,1.6324583333333331,-31.825100000000003,-33.3819,-22.240000000000002,31.825100000000003,33.3819,22.240000000000002,1.0,0.07,33.3819,0.0
T1863,1.6324583333333331,-31.825100000000003,-33.3819,-22.240000000000002,31.825100000000003,33.3819,22.240000000000002,1.0,0.07,33.3819,0.0
T1864,1.6324583333333331,-31.825100000000003,-33.3819,-22.240000000000002,31.825100000000003,33.3819,22.240000000000002,1.0,0.07,33.3819,0.0
T1865,1.6324583333333331,-31.825100000000003,-37.3551,-79.0,31.825100000000003,37.3551,79.0,1.0,0.07,37.3551,0.0
T1866,1.6324583333333331,-31.825100000000003,-43.333800000000004,-164.41,31.825100000000003,43.333800000000004,164.41,1.0,0.07,43.333800000000004,0.0
T1867,1.6324583333333331,-31.825100000000003,-45.3211,-192.8,31.825100000000003,45.3211,192.8,1.0,0.07,45.3211,0.0
T1868,1.6324583333333331,-31.825100000000003,-43.95400000000001,-173.27,31.825100000000003,43.95400000000001,173.27,1.0,0.07,43.95400000000001,0.0
T1869,1.6324583333333331,-31.825100000000003,-40.222300000000004,-119.96,31.825100000000003,40.222300000000004,119.96,1.0,0.07,40.222300000000004,0.0
T1870,1.6324583333333331,-31.825100000000003,-38.1244,-89.99,31.825100000000003,38.1244,89.99,1.0,0.07,38.1244,0.0
T1871,1.6324583333333331,-31.825100000000003,-38.2042,-91.13,31.825100000000003,38.2042,91.13,1.0,0.07,38.2042,0.0
T1872,1.6324583333333331,-31.825100000000003,-37.6246,-82.85,31.825100000000003,37.6246,82.85,1.0,0.07,37.6246,0.0
T1873,1.6324583333333331,-31.825100000000003,-37.7079,-84.04,31.825100000000003,37.7079,84.04,1.0,0.07,37.7079,0.0
T1874,1.6324583333333331,-31.825100000000003,-36.79797000000001,-71.04100000000001,31.825100000000003,36.79797000000001,71.04100000000001,1.0,0.07,36.79797000000001,0.0
T1875,1.6324583333333331,-31.825100000000003,-37.05970000000001,-74.78,31.825100000000003,37.05970000000001,74.78,1.0,0.07,37.05970000000001,0.0
T1876,1.6324583333333331,-31.825100000000003,-36.79797000000001,-71.04100000000001,31.825100000000003,36.79797000000001,71.04100000000001,1.0,0.07,36.79797000000001,0.0
T1877,1.6324583333333331,-31.825100000000003,-37.1381,-75.9,31.825100000000003,37.1381,75.9,1.0,0.07,37.1381,0.0
T1878,1.6324583333333331,-31.825100000000003,-37.1381,-75.9,31.825100000000003,37.1381,75.9,1.0,0.07,37.1381,0.0
T1879,1.6324583333333331,-31.825100000000003,-36.62220000000001,-68.53,31.825100000000003,36.62220000000001,68.53,1.0,0.07,36.62220000000001,0.0
T1880,1.6324583333333331,-31.825100000000003,-33.264300000000006,-20.56,31.825100000000003,33.264300000000006,20.56,1.0,0.07,33.264300000000006,0.0
T1881,1.6324583333333331,-31.825100000000003,-32.689600000000006,-12.350000000000001,31.825100000000003,32.689600000000006,12.350000000000001,1.0,0.07,32.689600000000006,0.0
T1882,1.6324583333333331,-31.825100000000003,-32.7351,-13.0,31.825100000000003,32.7351,13.0,1.0,0.07,32.7351,0.0
T1883,1.6324583333333331,-31.825100000000003,-31.969300000000004,-2.06,31.825100000000003,31.969300000000004,2.06,1.0,0.07,31.969300000000004,0.0
T1884,1.6324583333333331,-31.825100000000003,-31.969300000000004,-2.06,31.825100000000003,31.969300000000004,2.06,1.0,0.07,31.969300000000004,0.0
T1885,1.6324583333333331,-31.825100000000003,-31.5864,3.4099999999999984,31.825100000000003,31.5864,-3.4099999999999984,1.0,0.07,31.5864,0.0
T1886,1.6324583333333331,-31.825100000000003,-31.430300000000003,5.639999999999999,31.825100000000003,31.430300000000003,-5.639999999999999,1.0,0.07,31.430300000000003,0.0
T1887,1.6324583333333331,-31.825100000000003,-31.8286,-0.05000000000000071,31.825100000000003,31.8286,0.05000000000000071,1.0,0.07,31.8286,0.0
T1888,1.6324583333333331,-31.825100000000003,-31.969300000000004,-2.06,31.825100000000003,31.969300000000004,2.06,1.0,0.07,31.969300000000004,0.0
T1889,1.6324583333333331,-31.825100000000003,-31.969300000000004,-2.06,31.825100000000003,31.969300000000004,2.06,1.0,0.07,31.969300000000004,0.0
T1890,1.6324583333333331,-31.825100000000003,-36.720200000000006,-69.93,31.825100000000003,36.720200000000006,69.93,1.0,0.07,36.720200000000006,0.0
T1891,1.6324583333333331,-31.825100000000003,-40.3875,-122.32,31.825100000000003,40.3875,122.32,1.0,0.07,40.3875,0.0
T1892,1.6324583333333331,-31.825100000000003,-40.4316,-122.95,31.825100000000003,40.4316,122.95,1.0,0.07,40.4316,0.0
T1893,1.6324583333333331,-31.825100000000003,-37.843,-85.97,31.825100000000003,37.843,85.97,1.0,0.07,37.843,0.0
T1894,1.6324583333333331,-31.825100000000003,-37.843,-85.97,31.825100000000003,37.843,85.97,1.0,0.07,37.843,0.0
T1895,1.6324583333333331,-31.825100000000003,-39.53,-110.07,31.825100000000003,39.53,110.07,1.0,0.07,39.53,0.0
T1896,1.6324583333333331,-31.825100000000003,-39.144755,-104.5665,31.825100000000003,39.144755,104.5665,1.0,0.07,39.144755,0.0
T1897,1.6324583333333331,-31.825100000000003,-39.8177,-114.18,31.825100000000003,39.8177,114.18,1.0,0.07,39.8177,0.0
T1898,1.6324583333333331,-31.825100000000003,-40.142500000000005,-118.82,31.825100000000003,40.142500000000005,118.82,1.0,0.07,40.142500000000005,0.0
T1899,1.6324583333333331,-31.825100000000003,-40.144600000000004,-118.85,31.825100000000003,40.144600000000004,118.85,1.0,0.07,40.144600000000004,0.0
T1900,1.6324583333333331,-31.825100000000003,-40.155100000000004,-119.0,31.825100000000003,40.155100000000004,119.0,1.0,0.07,40.155100000000004,0.0
T1901,1.6324583333333331,-31.825100000000003,-41.4172,-137.03,31.825100000000003,41.4172,137.03,1.0,0.07,41.4172,0.0
T1902,1.6324583333333331,-31.825100000000003,-44.22070000000001,-177.08,31.825100000000003,44.22070000000001,177.08,1.0,0.07,44.22070000000001,0.0
T1903,1.6324583333333331,-31.825100000000003,-44.8626,-186.25,31.825100000000003,44.8626,186.25,1.0,0.07,44.8626,0.0
T1904,1.6324583333333331,-31.825100000000003,-45.050900000000006,-188.94,31.825100000000003,45.050900000000006,188.94,1.0,0.07,45.050900000000006,0.0
T1905,1.6324583333333331,-31.825100000000003,-45.148900000000005,-190.34,31.825100000000003,45.148900000000005,190.34,1.0,0.07,45.148900000000005,0.0
T1906,1.6324583333333331,-31.825100000000003,-44.8682,-186.33,31.825100000000003,44.8682,186.33,1.0,0.07,44.8682,0.0
T1907,1.6324583333333331,-31.825100000000003,-42.70982000000001,-155.496,31.825100000000003,42.70982000000001,155.496,1.0,0.07,42.70982000000001,0.0
T1908,1.6324583333333331,-31.825100000000003,-43.282700000000006,-163.68,31.825100000000003,43.282700000000006,163.68,1.0,0.07,43.282700000000006,0.0
T1909,1.6324583333333331,-31.825100000000003,-42.814400000000006,-156.99,31.825100000000003,42.814400000000006,156.99,1.0,0.07,42.814400000000006,0.0
T1910,1.6324583333333331,-31.825100000000003,-42.3524,-150.39,31.825100000000003,42.3524,150.39,1.0,0.07,42.3524,0.0
T1911,1.6324583333333331,-31.825100000000003,-42.3524,-150.39,31.825100000000003,42.3524,150.39,1.0,0.07,42.3524,0.0
T1912,1.6324583333333331,-31.825100000000003,-46.60980000000001,-211.21,31.825100000000003,46.60980000000001,211.21,1.0,0.07,46.60980000000001,0.0
T1913,0.6529833333333334,-31.825100000000003,-48.0861,-232.3,31.825100000000003,48.0861,232.3,1.0,0.07,48.0861,0.0
T1918,0.6529833333333334,-31.825100000000003,-46.766600000000004,-213.45,31.825100000000003,46.766600000000004,213.45,1.0,0.07,46.766600000000004,0.0
T1919,1.6324583333333331,-31.825100000000003,-46.2871,-206.6,31.825100000000003,46.2871,206.6,1.0,0.07,46.2871,0.0
T1920,1.6324583333333331,-31.825100000000003,-46.2871,-206.6,31.825100000000003,46.2871,206.6,1.0,0.07,46.2871,0.0
T1921,1.6324583333333331,-31.825100000000003,-47.435100000000006,-223.0,31.825100000000003,47.435100000000006,223.0,1.0,0.07,47.435100000000006,0.0
T1922,1.6324583333333331,-31.825100000000003,-47.77036315789474,-227.78947368421052,31.825100000000003,47.77036315789474,227.78947368421052,1.0,0.07,47.77036315789474,0.0
T1923,1.6324583333333331,-31.825100000000003,-47.2531,-220.4,31.825100000000003,47.2531,220.4,1.0,0.07,47.2531,0.0
T1924,1.6324583333333331,-31.825100000000003,-47.20830000000001,-219.76000000000002,31.825100000000003,47.20830000000001,219.76000000000002,1.0,0.07,47.20830000000001,0.0
T1925,1.6324583333333331,-31.825100000000003,-46.9731,-216.4,31.825100000000003,46.9731,216.4,1.0,0.07,46.9731,0.0
T1926,0.6529833333333334,-31.825100000000003,-47.4575,-223.32,31.825100000000003,47.4575,223.32,1.0,0.07,47.4575,0.0
T1930,0.6529833333333334,-31.825100000000003,-48.635600000000004,-240.15,31.825100000000003,48.635600000000004,240.15,1.0,0.07,48.635600000000004,0.0
T1931,1.6324583333333331,-31.825100000000003,-45.8181,-199.9,31.825100000000003,45.8181,199.9,1.0,0.07,45.8181,0.0
T1932,1.6324583333333331,-31.825100000000003,-45.3995,-193.92,31.825100000000003,45.3995,193.92,1.0,0.07,45.3995,0.0
T1933,1.6324583333333331,-31.825100000000003,-45.3995,-193.92,31.825100000000003,45.3995,193.92,1.0,0.07,45.3995,0.0
T1934,1.6324583333333331,-31.825100000000003,-45.3995,-193.92,31.825100000000003,45.3995,193.92,1.0,0.07,45.3995,0.0
T1935,1.6324583333333331,-31.825100000000003,-45.3995,-193.92,31.825100000000003,45.3995,193.92,1.0,0.07,45.3995,0.0
T1936,1.6324583333333331,-31.825100000000003,-45.81530000000001,-199.86,31.825100000000003,45.81530000000001,199.86,1.0,0.07,45.81530000000001,0.0
T1937,0.6529833333333334,-31.825100000000003,-47.9258,-230.01,31.825100000000003,47.9258,230.01,1.0,0.07,47.9258,0.0
T1943,0.6529833333333334,-31.825100000000003,-48.784000000000006,-242.27,31.825100000000003,48.784000000000006,242.27,1.0,0.07,48.784000000000006,0.0
T1944,1.6324583333333331,-31.825100000000003,-47.3917,-222.38,31.825100000000003,47.3917,222.38,1.0,0.07,47.3917,0.0
T1945,1.6324583333333331,-31.825100000000003,-46.9024,-215.39,31.825100000000003,46.9024,215.39,1.0,0.07,46.9024,0.0
T1946,1.6324583333333331,-31.825100000000003,-45.82860000000001,-200.05,31.825100000000003,45.82860000000001,200.05,1.0,0.07,45.82860000000001,0.0
T1947,1.6324583333333331,-31.825100000000003,-45.868500000000004,-200.62,31.825100000000003,45.868500000000004,200.62,1.0,0.07,45.868500000000004,0.0
T1948,1.6324583333333331,-31.825100000000003,-45.82860000000001,-200.05,31.825100000000003,45.82860000000001,200.05,1.0,0.07,45.82860000000001,0.0
T1949,1.6324583333333331,-31.825100000000003,-46.1114,-204.09,31.825100000000003,46.1114,204.09,1.0,0.07,46.1114,0.0
T1950,0.6529833333333334,-31.825100000000003,-47.65560000000001,-226.15,31.825100000000003,47.65560000000001,226.15,1.0,0.07,47.65560000000001,0.0
T1954,0.6529833333333334,-31.825100000000003,-47.022800000000004,-217.11,31.825100000000003,47.022800000000004,217.11,1.0,0.07,47.022800000000004,0.0
T1955,1.6324583333333331,-31.825100000000003,-45.804100000000005,-199.7,31.825100000000003,45.804100000000005,199.7,1.0,0.07,45.804100000000005,0.0
T1956,1.6324583333333331,-31.825100000000003,-45.2329,-191.54,31.825100000000003,45.2329,191.54,1.0,0.07,45.2329,0.0
T1957,1.6324583333333331,-31.825100000000003,-44.5,-181.07,31.825100000000003,44.5,181.07,1.0,0.07,44.5,0.0
T1958,1.6324583333333331,-31.825100000000003,-44.5602,-181.93,31.825100000000003,44.5602,181.93,1.0,0.07,44.5602,0.0
T1959,1.6324583333333331,-31.825100000000003,-45.146800000000006,-190.31,31.825100000000003,45.146800000000006,190.31,1.0,0.07,45.146800000000006,0.0
T1960,1.6324583333333331,-31.825100000000003,-45.9889,-202.34,31.825100000000003,45.9889,202.34,1.0,0.07,45.9889,0.0
T1961,1.6324583333333331,-31.825100000000003,-47.0844,-217.99,31.825100000000003,47.0844,217.99,1.0,0.07,47.0844,0.0
T1962,0.6529833333333334,-31.825100000000003,-50.448600000000006,-266.05,31.825100000000003,50.448600000000006,266.05,1.0,0.07,50.448600000000006,0.0
T1967,0.6529833333333334,-31.825100000000003,-48.98350000000001,-245.12,31.825100000000003,48.98350000000001,245.12,1.0,0.07,48.98350000000001,0.0
T1968,1.6324583333333331,-31.825100000000003,-46.9731,-216.4,31.825100000000003,46.9731,216.4,1.0,0.07,46.9731,0.0
T1969,1.6324583333333331,-31.825100000000003,-46.735800000000005,-213.01,31.825100000000003,46.735800000000005,213.01,1.0,0.07,46.735800000000005,0.0
T1970,1.6324583333333331,-31.825100000000003,-46.68820000000001,-212.33,31.825100000000003,46.68820000000001,212.33,1.0,0.07,46.68820000000001,0.0
T1971,1.6324583333333331,-31.825100000000003,-46.68820000000001,-212.33,31.825100000000003,46.68820000000001,212.33,1.0,0.07,46.68820000000001,0.0
T1972,1.6324583333333331,-31.825100000000003,-46.68820000000001,-212.33,31.825100000000003,46.68820000000001,212.33,1.0,0.07,46.68820000000001,0.0
T1973,1.6324583333333331,-31.825100000000003,-46.7302,-212.93,31.825100000000003,46.7302,212.93,1.0,0.07,46.7302,0.0
T1974,0.6529833333333334,-31.825100000000003,-47.4575,-223.32,31.825100000000003,47.4575,223.32,1.0,0.07,47.4575,0.0
T1977,0.6529833333333334,-31.825100000000003,-50.56620000000001,-267.73,31.825100000000003,50.56620000000001,267.73,1.0,0.07,50.56620000000001,0.0
T1978,1.6324583333333331,-31.825100000000003,-47.1488,-218.91,31.825100000000003,47.1488,218.91,1.0,0.07,47.1488,0.0
T1979,1.6324583333333331,-31.825100000000003,-45.469500000000004,-194.92,31.825100000000003,45.469500000000004,194.92,1.0,0.07,45.469500000000004,0.0
T1980,1.6324583333333331,-31.825100000000003,-45.4709,-194.94,31.825100000000003,45.4709,194.94,1.0,0.07,45.4709,0.0
T1981,1.6324583333333331,-31.825100000000003,-44.843,-185.97,31.825100000000003,44.843,185.97,1.0,0.07,44.843,0.0
T1982,1.6324583333333331,-31.825100000000003,-44.560900000000004,-181.94,31.825100000000003,44.560900000000004,181.94,1.0,0.07,44.560900000000004,0.0
T1983,1.6324583333333331,-31.825100000000003,-45.3141,-192.7,31.825100000000003,45.3141,192.7,1.0,0.07,45.3141,0.0
T1984,1.6324583333333331,-31.825100000000003,-46.3095,-206.92,31.825100000000003,46.3095,206.92,1.0,0.07,46.3095,0.0
T1985,0.6529833333333334,-31.863460000000003,-48.14406000000001,-232.58,31.863460000000003,48.14406000000001,232.58,1.0,0.07,48.14406000000001,0.0
T1992,0.6529833333333334,-31.825100000000003,-46.9731,-216.4,31.825100000000003,46.9731,216.4,1.0,0.07,46.9731,0.0
T1993,0.8795903846147843,-31.825100000000003,-50.1987,-262.48,31.825100000000003,50.1987,262.48,1.0,0.07,50.1987,0.0
T1994,1.6324583333333331,-31.825100000000003,-48.765100000000004,-242.0,31.825100000000003,48.765100000000004,242.0,1.0,0.07,48.765100000000004,0.0
T1995,1.6324583333333331,-32.09773,-48.49803,-234.29,32.09773,48.49803,234.29,1.0,0.07,48.49803,0.0
T1996,1.6324583333333331,-31.825100000000003,-47.93560000000001,-230.15,31.825100000000003,47.93560000000001,230.15,1.0,0.07,47.93560000000001,0.0
T1997,1.6324583333333331,-31.825100000000003,-47.93560000000001,-230.15,31.825100000000003,47.93560000000001,230.15,1.0,0.07,47.93560000000001,0.0
T1998,1.6324583333333331,-31.825100000000003,-49.668800000000005,-254.91,31.825100000000003,49.668800000000005,254.91,1.0,0.07,49.668800000000005,0.0
T1999,0.6529833333333334,-43.155,-65.205,-315.0,43.155,65.205,315.0,1.0,0.07,65.205,0.0
T2000,0.6529833333333334,-45.738820000000004,-69.10902000000002,-333.86,45.738820000000004,69.10902000000002,333.86,1.0,0.07,69.10902000000002,0.0
T2001,1.6324583333333331,-32.88,-49.68000000000001,-240.0,32.88,49.68000000000001,240.0,1.0,0.07,49.68000000000001,0.0
T2002,1.6324583333333331,-30.308510000000002,-45.71551,-220.1,30.308510000000002,45.71551,220.1,1.0,0.07,45.71551,0.0
T2003,1.6324583333333331,-30.308510000000002,-43.30051,-185.6,30.308510000000002,43.30051,185.6,1.0,0.07,43.30051,0.0
T2004,1.6324583333333331,-30.308510000000002,-43.319410000000005,-185.87,30.308510000000002,43.319410000000005,185.87,1.0,0.07,43.319410000000005,0.0
T2005,1.6324583333333331,-30.308510000000002,-42.38841,-172.57,30.308510000000002,42.38841,172.57,1.0,0.07,42.38841,0.0
T2006,1.6324583333333331,-30.308510000000002,-42.191010000000006,-169.75,30.308510000000002,42.191010000000006,169.75,1.0,0.07,42.191010000000006,0.0
T2007,1.6324583333333331,-30.308510000000002,-42.80841,-178.57,30.308510000000002,42.80841,178.57,1.0,0.07,42.80841,0.0
T2008,1.6324583333333331,-30.308510000000002,-44.246210000000005,-199.11,30.308510000000002,44.246210000000005,199.11,1.0,0.07,44.246210000000005,0.0
T2009,1.6324583333333331,-30.308510000000002,-43.82761000000001,-193.13,30.308510000000002,43.82761000000001,193.13,1.0,0.07,43.82761000000001,0.0
T2010,1.6324583333333331,-30.308510000000002,-44.246210000000005,-199.11,30.308510000000002,44.246210000000005,199.11,1.0,0.07,44.246210000000005,0.0
T2011,1.6324583333333331,-30.308510000000002,-44.064910000000005,-196.52,30.308510000000002,44.064910000000005,196.52,1.0,0.07,44.064910000000005,0.0
T2012,1.6324583333333331,-30.308510000000002,-44.113910000000004,-197.22,30.308510000000002,44.113910000000004,197.22,1.0,0.07,44.113910000000004,0.0
T2013,1.6324583333333331,-30.308510000000002,-43.84301000000001,-193.35,30.308510000000002,43.84301000000001,193.35,1.0,0.07,43.84301000000001,0.0
T2014,1.6324583333333331,-30.308510000000002,-43.82551,-193.1,30.308510000000002,43.82551,193.1,1.0,0.07,43.82551,0.0
T2015,1.6324583333333331,-30.308510000000002,-43.78701,-192.55,30.308510000000002,43.78701,192.55,1.0,0.07,43.78701,0.0
T2016,1.6324583333333331,-30.308510000000002,-42.970110000000005,-180.88,30.308510000000002,42.970110000000005,180.88,1.0,0.07,42.970110000000005,0.0
T2017,1.6324583333333331,-30.308510000000002,-42.01184500000001,-167.19050000000001,30.308510000000002,42.01184500000001,167.19050000000001,1.0,0.07,42.01184500000001,0.0
T2018,1.6324583333333331,-30.308510000000002,-42.627810000000004,-175.99,30.308510000000002,42.627810000000004,175.99,1.0,0.07,42.627810000000004,0.0
T2019,1.6324583333333331,-30.308510000000002,-42.499010000000006,-174.15,30.308510000000002,42.499010000000006,174.15,1.0,0.07,42.499010000000006,0.0
T2020,1.6324583333333331,-30.308510000000002,-40.282810000000005,-142.49,30.308510000000002,40.282810000000005,142.49,1.0,0.07,40.282810000000005,0.0
T2021,1.6324583333333331,-30.308510000000002,-39.436510000000006,-130.4,30.308510000000002,39.436510000000006,130.4,1.0,0.07,39.436510000000006,0.0
T2022,1.6324583333333331,-30.308510000000002,-40.26811000000001,-142.28,30.308510000000002,40.26811000000001,142.28,1.0,0.07,40.26811000000001,0.0
T2023,1.6324583333333331,-30.308510000000002,-42.442310000000006,-173.34,30.308510000000002,42.442310000000006,173.34,1.0,0.07,42.442310000000006,0.0
T2024,1.6324583333333331,-30.308510000000002,-43.62811000000001,-190.28,30.308510000000002,43.62811000000001,190.28,1.0,0.07,43.62811000000001,0.0
T2025,1.6324583333333331,-30.308510000000002,-40.961110000000005,-152.18,30.308510000000002,40.961110000000005,152.18,1.0,0.07,40.961110000000005,0.0
T2026,1.6324583333333331,-30.308510000000002,-41.46441,-159.37,30.308510000000002,41.46441,159.37,1.0,0.07,41.46441,0.0
T2027,1.6324583333333331,-30.308510000000002,-38.012010000000004,-110.05,30.308510000000002,38.012010000000004,110.05,1.0,0.07,38.012010000000004,0.0
T2028,1.6324583333333331,-30.308510000000002,-36.324310000000004,-85.94,30.308510000000002,36.324310000000004,85.94,1.0,0.07,36.324310000000004,0.0
T2029,1.6324583333333331,-30.308510000000002,-36.12621,-83.11,30.308510000000002,36.12621,83.11,1.0,0.07,36.12621,0.0
T2030,1.6324583333333331,-30.308510000000002,-36.12621,-83.11,30.308510000000002,36.12621,83.11,1.0,0.07,36.12621,0.0
T2031,1.6324583333333331,-30.308510000000002,-36.563010000000006,-89.35,30.308510000000002,36.563010000000006,89.35,1.0,0.07,36.563010000000006,0.0
T2032,1.6324583333333331,-30.308510000000002,-41.34821,-157.71,30.308510000000002,41.34821,157.71,1.0,0.07,41.34821,0.0
T2033,0.6529833333333334,-30.308510000000002,-44.30501,-199.95,30.308510000000002,44.30501,199.95,1.0,0.07,44.30501,0.0
T2042,0.6529833333333334,-30.404410000000002,-45.939510000000006,-221.93,30.404410000000002,45.939510000000006,221.93,1.0,0.07,45.939510000000006,0.0
T2043,1.6324583333333331,-30.308510000000002,-45.289910000000006,-214.02,30.308510000000002,45.289910000000006,214.02,1.0,0.07,45.289910000000006,0.0
T2044,1.6324583333333331,-30.308510000000002,-45.14851,-212.0,30.308510000000002,45.14851,212.0,1.0,0.07,45.14851,0.0
T2045,1.6324583333333331,-30.308510000000002,-45.084810000000004,-211.09,30.308510000000002,45.084810000000004,211.09,1.0,0.07,45.084810000000004,0.0
T2046,1.6324583333333331,-30.308510000000002,-45.030210000000004,-210.31,30.308510000000002,45.030210000000004,210.31,1.0,0.07,45.030210000000004,0.0
T2047,1.6324583333333331,-30.308510000000002,-45.29061,-214.03,30.308510000000002,45.29061,214.03,1.0,0.07,45.29061,0.0
T2048,1.6324583333333331,-30.308510000000002,-45.29411,-214.08,30.308510000000002,45.29411,214.08,1.0,0.07,45.29411,0.0
T2049,1.6324583333333331,-30.308510000000002,-45.29341,-214.07,30.308510000000002,45.29341,214.07,1.0,0.07,45.29341,0.0
T2050,1.6324583333333331,-30.308510000000002,-44.65991,-205.02,30.308510000000002,44.65991,205.02,1.0,0.07,44.65991,0.0
T2051,1.6324583333333331,-30.308510000000002,-43.77441,-192.37,30.308510000000002,43.77441,192.37,1.0,0.07,43.77441,0.0
T2052,1.6324583333333331,-30.308510000000002,-41.613510000000005,-161.5,30.308510000000002,41.613510000000005,161.5,1.0,0.07,41.613510000000005,0.0
T2053,1.6324583333333331,-30.308510000000002,-36.601510000000005,-89.9,30.308510000000002,36.601510000000005,89.9,1.0,0.07,36.601510000000005,0.0
T2054,1.6324583333333331,-30.308510000000002,-36.601510000000005,-89.9,30.308510000000002,36.601510000000005,89.9,1.0,0.07,36.601510000000005,0.0
T2055,1.6324583333333331,-30.308510000000002,-36.74851,-92.0,30.308510000000002,36.74851,92.0,1.0,0.07,36.74851,0.0
T2056,1.6324583333333331,-30.308510000000002,-40.21981,-141.59,30.308510000000002,40.21981,141.59,1.0,0.07,40.21981,0.0
T2057,1.6324583333333331,-30.308510000000002,-43.94661000000001,-194.83,30.308510000000002,43.94661000000001,194.83,1.0,0.07,43.94661000000001,0.0
T2058,0.6529833333333334,-30.308510000000002,-45.708510000000004,-220.0,30.308510000000002,45.708510000000004,220.0,1.0,0.07,45.708510000000004,0.0
T2059,1.6324583333333331,-30.308510000000002,-44.30781,-199.99,30.308510000000002,44.30781,199.99,1.0,0.07,44.30781,0.0
T2060,1.6324583333333331,-30.308510000000002,-44.06701,-196.55,30.308510000000002,44.06701,196.55,1.0,0.07,44.06701,0.0
T2061,1.6324583333333331,-30.308510000000002,-43.85981,-193.59,30.308510000000002,43.85981,193.59,1.0,0.07,43.85981,0.0
T2062,1.6324583333333331,-30.308510000000002,-43.65191,-190.62,30.308510000000002,43.65191,190.62,1.0,0.07,43.65191,0.0
T2063,1.6324583333333331,-30.308510000000002,-43.64491,-190.52,30.308510000000002,43.64491,190.52,1.0,0.07,43.64491,0.0
T2064,1.6324583333333331,-30.308510000000002,-43.642810000000004,-190.49,30.308510000000002,43.642810000000004,190.49,1.0,0.07,43.642810000000004,0.0
T2065,1.6324583333333331,-30.308510000000002,-43.08281,-182.49,30.308510000000002,43.08281,182.49,1.0,0.07,43.08281,0.0
T2066,1.6324583333333331,-30.308510000000002,-42.786010000000005,-178.25,30.308510000000002,42.786010000000005,178.25,1.0,0.07,42.786010000000005,0.0
