t,dual_CO2_Liq,p_CO2_Liq,dual_Electricity,p_Electricity,comp_in_CO2_Liq,comp_in_Electricity,comp_out_CO2_Comp,wedge_0.07_p_el,store_volume,store_charge_Fuelusetotal,store_discharge,dual_storage_balance_lambda,dual_soc_max_mu,dual_terminal_soc_nu,comp_on,store_charge_on,store_discharge_on,any_activity,idle_but_priced
T4126,-254.49447937298152,254.49447937298152,-373.25,373.25,0.0,0.0,0.0,26.1275,36.91005833333335,0.0,0.0,254.49447937298152,0.0,-183.44443544032853,False,False,False,False,True
T4127,-254.49447937298152,254.49447937298152,-325.51,325.51,0.6529833333333334,0.04570883333333334,0.6529833333333334,22.785700000000002,36.25707500000002,0.0,0.6529833333333334,254.49447937298152,0.0,-183.44443544032853,True,False,True,True,False
T4128,-254.49447937298152,254.49447937298152,-272.45,272.45,1.6324583333333331,0.11427208333333333,1.6324583333333331,19.0715,36.257575000000024,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4129,-254.49447937298152,254.49447937298152,-268.49,268.49,1.6324583333333331,0.11427208333333333,1.6324583333333331,18.794300000000003,36.25807500000003,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4130,-254.49447937298152,254.49447937298152,-268.9,268.9,1.6324583333333331,0.11427208333333333,1.6324583333333331,18.823,36.25857500000003,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4131,-254.49447937298152,254.49447937298152,-261.9,261.9,1.6324583333333331,0.11427208333333333,1.6324583333333331,18.333,36.25907500000003,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4132,-254.49447937298152,254.49447937298152,-261.9,261.9,1.6324583333333331,0.11427208333333333,1.6324583333333331,18.333,36.259575000000034,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4133,-254.49447937298152,254.49447937298152,-284.29,284.29,0.6529833333333334,0.04570883333333334,0.6529833333333334,19.900300000000005,37.23955000000004,0.9799749999999997,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4134,0.0,-0.0,-348.49,348.49,0.0,0.0,0.0,24.3943,37.23955000000004,0.0,0.0,254.49447937298152,0.0,-183.44443544032853,False,False,False,False,False
T4135,-254.49447937298152,254.49447937298152,-429.95,429.95,0.0,0.0,0.0,30.096500000000002,37.23955000000004,0.0,0.0,254.49447937298152,0.0,-183.44443544032853,False,False,False,False,True
T4136,-254.49447937298152,254.49447937298152,-387.88,387.88,0.0,0.0,0.0,27.151600000000002,37.23955000000004,0.0,0.0,254.49447937298152,0.0,-183.44443544032853,False,False,False,False,True
T4137,-254.49447937298152,254.49447937298152,-339.79,339.79,0.6529833333333334,0.04570883333333334,0.6529833333333334,23.785300000000003,36.586566666666705,0.0,0.6529833333333334,254.49447937298152,0.0,-183.44443544032853,True,False,True,True,False
T4138,-254.49447937298152,254.49447937298152,-301.49,301.49,1.6324583333333331,0.11427208333333333,1.6324583333333331,21.104300000000002,36.58706666666671,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
T4139,-254.49447937298152,254.49447937298152,-292.44,292.44,1.6324583333333331,0.11427208333333333,1.6324583333333331,20.4708,36.58756666666671,0.0004999999999999449,0.0,254.49447937298152,0.0,-183.44443544032853,True,True,False,True,False
